ID,route_id,customer_code_from,customer_code_to,distance_km,time_distance_min
18967,2922001,15206,921969,24.009,25.19
18968,2922001,15206,1007,118.676,125.026
18969,2922001,15206,920208,98.169,104.764
18970,2922001,15206,139814,50.796,52.723
18971,2922001,15206,1886,20.419,21.692
18972,2922001,15206,1078,19.306,20.691
18973,2922001,15206,141650,97.575,105.028
18974,2922001,15206,140975,40.217,41.954
18975,2922001,15206,142178,37.879,40.667
18976,2922001,15206,921561,19.61,21.725
18977,2922001,15206,143271,39.503,42.383
18978,2922001,15206,137667,88.915,92.51
18979,2922001,15206,137662,97.152,103.785
18980,2922001,15206,137663,39.744,42.328
18981,2922001,15206,136297,29.597,30.712
18982,2922001,15206,139709,52.476,54.516
18983,2922001,15206,1938,39.435,41.855
18984,2922001,15206,1805,21.344,22.363
18985,2922001,15206,992,97.636,105.215
18986,2922001,15206,921453,96.946,103.642
18987,2922001,15206,138343,96.98,103.719
18988,2922001,15206,139129,96.305,102.982
18989,2922001,15206,1173,40.067,42.075
18990,2922001,15209,138642,141.993,148.324
18991,2922001,15209,1080,30.932,34.76
18992,2922001,15209,138315,26.02,27.357
18993,2922001,15209,587,4.983,5.599
18994,2922001,15209,921607,5.408,5.984
18995,2922001,15209,135890,5.217,5.83
18996,2922001,15209,138089,27.32,28.545
18997,2922001,15209,140114,111.56,115.115
18998,2922001,15209,12632,101.218,118.316
18999,2922001,15209,920597,1.511,3.498
19000,2922001,15209,142817,26.926,28.369
19001,2922001,15209,920532,145.493,153.329
19002,2922001,15209,923922,142.111,148.665
19003,2922001,15209,352,37.159,38.676
19004,2922001,15209,924068,144.456,152.163
19005,2922001,15209,137731,29.373,33.242
19006,2922001,15209,920120,142.62,149.897
19007,2922001,15209,138643,142.195,148.819
19008,2922001,15209,920105,104.175,107.536
19009,2922001,15209,922636,34.84,38.445
19010,2922001,15209,142550,99.63,115.478
19011,2922001,15209,141004,32.229,40.92
19012,2922001,15209,923163,1.639,2.167
19013,2922001,15209,15020,26.575,28.16
19014,2922001,15209,15021,25.996,27.148
19015,2922001,15209,15026,30.091,33.693
19016,2922001,15209,144810,142.044,149.347
19017,2922001,15209,136088,26.965,28.49
19018,2922001,15209,136174,1.638,2.167
19019,2922001,15209,921615,112.131,115.951
19020,2922001,15209,920284,99.318,105.776
19021,2922001,15209,9,61.698,64.064
19022,2922001,15209,144284,64.922,68.53
19023,2922001,15209,144285,63.14,66.11
19024,2922001,15209,7572,36.733,37.774
19025,2922001,15209,586,63.881,66.286
19026,2922001,15209,137599,143.09,149.974
19027,2922001,15209,137634,27.337,29.26
19028,2922001,15209,138929,144.478,151.91
19029,2922001,15209,921090,142.09,149.49
19030,2922001,15209,142832,141.551,148.357
19031,2922001,15209,142873,140.656,146.674
19032,2922001,15209,139925,62.786,65.175
19033,2922001,15209,133537,37.451,38.995
19034,2922001,15209,141516,1.2,2.75
19035,2922001,15209,136885,5.773,6.402
19036,2922001,15209,10825,29.221,32.879
19037,2922001,15209,10564,145.924,153.956
19038,2922001,15209,320,96.81,103.268
19039,2922001,15209,143063,40.65,45.87
19040,2922001,15209,1619,62.851,65.34
19041,2922001,15209,7585,99.126,106.238
19042,2922001,15209,1973,62.527,64.922
19043,2922001,15209,742,5.087,5.797
19044,2922001,15209,740,5.085,5.819
19045,2922001,15209,7525,29.648,33.176
19046,2922001,15209,15202,30.437,34.221
19047,2922001,15209,15206,24.777,26.444
19048,2922001,15209,15209,0.0,0.0
19049,2922001,15209,15247,26.213,27.621
19050,2922001,15209,15249,26.461,27.885
19051,2922001,15209,15250,25.493,26.873
19052,2922001,15209,15251,26.635,29.051
19053,2922001,15209,15252,23.586,25.366
19054,2922001,15209,15253,27.091,29.029
19055,2922001,15209,15328,26.4,27.753
19056,2922001,15209,139007,26.988,28.567
19057,2922001,15209,1031,142.772,149.809
19058,2922001,15209,145260,142.055,149.38
19059,2922001,15209,922087,104.33,107.778
19060,2922001,15209,923817,47.44,48.829
19061,2922001,15209,1709,36.804,37.851
19062,2922001,15209,15189,0.985,2.167
19063,2922001,15209,921523,15.437,16.159
19064,2922001,15209,920497,0.339,0.748
19065,2922001,15209,920118,5.249,5.808
19066,2922001,15209,923033,31.321,35.519
19067,2922001,15209,142634,25.932,27.841
19068,2922001,15209,923731,5.373,5.94
19069,2922001,15209,360,6.052,6.688
19070,2922001,15209,990,28.103,30.888
19071,2922001,15209,140883,140.012,145.97
19072,2922001,15209,1487,31.581,35.101
19073,2922001,15209,136298,10.834,11.968
19074,2922001,15209,923132,48.903,50.314
19075,2922001,15209,131242,15.705,16.423
19076,2922001,15209,131246,30.803,34.188
19077,2922001,15209,139984,4.208,4.752
19078,2922001,15209,923634,113.549,117.37
19079,2922001,15209,1346,27.241,33.957
19080,2922001,15209,133290,26.545,28.072
19081,2922001,15209,142977,98.976,114.631
19082,2922001,15209,920241,123.921,129.624
19083,2922001,15209,138840,99.766,115.61
19084,2922001,15209,922508,98.804,114.62
19085,2922001,15209,142177,40.751,43.241
19086,2922001,15209,144550,142.827,149.622
19087,2922001,15209,138579,36.726,37.774
19088,2922001,15209,139927,61.947,64.317
19089,2922001,15209,920324,141.966,149.303
19090,2922001,15209,142811,123.491,129.272
19091,2922001,15209,142263,123.412,129.173
19092,2922001,15209,307,0.898,1.969
19093,2922001,15209,760,42.244,47.971
19094,2922001,15209,136524,44.351,45.826
19095,2922001,15209,136525,40.635,46.035
19096,2922001,15209,137380,142.992,150.051
19097,2922001,15209,921969,27.984,33.825
19098,2922001,15209,1007,142.782,149.567
19099,2922001,15209,920208,100.267,106.557
19100,2922001,15209,139814,48.534,49.94
19101,2922001,15209,1886,6.312,7.051
19102,2922001,15209,1078,31.456,35.277
19103,2922001,15209,141650,99.673,106.832
19104,2922001,15209,140975,37.956,39.171
19105,2922001,15209,142178,39.976,42.471
19106,2922001,15209,921561,16.539,18.216
19107,2922001,15209,143271,62.141,64.977
19108,2922001,15209,137667,111.553,115.104
19109,2922001,15209,137662,99.249,105.578
19110,2922001,15209,137663,62.383,64.922
19111,2922001,15209,136297,32.146,40.942
19112,2922001,15209,139709,50.214,51.733
19113,2922001,15209,1938,62.073,64.449
19114,2922001,15209,1805,29.571,32.967
19115,2922001,15209,992,99.733,107.008
19116,2922001,15209,921453,99.043,105.446
19117,2922001,15209,138343,99.078,105.523
19118,2922001,15209,139129,98.403,104.775
19119,2922001,15209,1173,36.329,37.697
19120,2922001,15247,138642,115.85,121.451
19121,2922001,15247,1080,20.48,21.692
19122,2922001,15247,138315,0.499,1.1
19123,2922001,15247,587,21.283,22.198
19124,2922001,15247,921607,20.953,21.813
19125,2922001,15247,135890,21.112,22.022
19126,2922001,15247,138089,1.176,1.672
19127,2922001,15247,140114,88.874,90.838
19128,2922001,15247,12632,99.073,114.84
19129,2922001,15247,920597,27.744,31.152
19130,2922001,15247,142817,0.782,1.496
19131,2922001,15247,920532,119.349,126.456
19132,2922001,15247,923922,115.967,121.803
19133,2922001,15247,352,39.983,41.008
19134,2922001,15247,924068,118.313,125.301
19135,2922001,15247,137731,3.23,6.38
19136,2922001,15247,920120,116.476,123.035
19137,2922001,15247,138643,116.052,121.957
19138,2922001,15247,920105,101.077,104.049
19139,2922001,15247,922636,8.696,11.572
19140,2922001,15247,142550,97.485,111.991
19141,2922001,15247,141004,30.862,31.735
19142,2922001,15247,923163,24.758,25.685
19143,2922001,15247,15020,1.095,1.969
19144,2922001,15247,15021,0.216,0.473
19145,2922001,15247,15026,21.809,23.496
19146,2922001,15247,144810,115.9,122.474
19147,2922001,15247,136088,0.821,1.628
19148,2922001,15247,136174,24.757,25.685
19149,2922001,15247,921615,89.445,91.663
19150,2922001,15247,920284,97.173,102.3
19151,2922001,15247,9,39.011,39.787
19152,2922001,15247,144284,42.236,44.242
19153,2922001,15247,144285,40.454,41.833
19154,2922001,15247,7572,40.472,41.976
19155,2922001,15247,586,41.195,42.009
19156,2922001,15247,137599,116.946,123.101
19157,2922001,15247,137634,1.194,2.387
19158,2922001,15247,138929,118.335,125.048
19159,2922001,15247,921090,115.946,122.628
19160,2922001,15247,142832,115.408,121.495
19161,2922001,15247,142873,114.512,119.812
19162,2922001,15247,139925,40.1,40.898
19163,2922001,15247,133537,39.691,40.7
19164,2922001,15247,141516,27.433,30.393
19165,2922001,15247,136885,21.318,22.231
19166,2922001,15247,10825,3.077,6.006
19167,2922001,15247,10564,119.781,127.094
19168,2922001,15247,320,94.665,99.792
19169,2922001,15247,143063,51.712,61.468
19170,2922001,15247,1619,40.165,41.052
19171,2922001,15247,7585,96.981,102.762
19172,2922001,15247,1973,39.84,40.645
19173,2922001,15247,742,21.258,22.264
19174,2922001,15247,740,21.32,22.352
19175,2922001,15247,7525,22.602,23.628
19176,2922001,15247,15202,22.155,24.013
19177,2922001,15247,15206,1.455,3.168
19178,2922001,15247,15209,26.233,27.654
19179,2922001,15247,15247,0.0,0.0
19180,2922001,15247,15249,0.982,1.694
19181,2922001,15247,15250,0.806,1.771
19182,2922001,15247,15251,1.444,3.267
19183,2922001,15247,15252,12.516,12.881
19184,2922001,15247,15253,1.612,2.838
19185,2922001,15247,15328,0.921,1.562
19186,2922001,15247,139007,0.844,1.705
19187,2922001,15247,1031,116.629,122.936
19188,2922001,15247,145260,115.911,122.518
19189,2922001,15247,922087,101.232,104.291
19190,2922001,15247,923817,50.883,52.668
19191,2922001,15247,1709,40.543,42.053
19192,2922001,15247,15189,27.218,29.81
19193,2922001,15247,921523,10.778,11.473
19194,2922001,15247,920497,26.572,28.391
19195,2922001,15247,920118,20.966,21.824
19196,2922001,15247,923033,23.039,25.311
19197,2922001,15247,142634,1.57,2.079
19198,2922001,15247,923731,20.918,21.78
19199,2922001,15247,360,21.598,22.528
19200,2922001,15247,990,1.96,4.026
19201,2922001,15247,140883,113.869,119.097
19202,2922001,15247,1487,24.822,25.839
19203,2922001,15247,136298,18.572,19.877
19204,2922001,15247,923132,52.347,54.153
19205,2922001,15247,131242,10.51,11.209
19206,2922001,15247,131246,24.045,24.937
19207,2922001,15247,139984,22.006,22.88
19208,2922001,15247,923634,90.863,93.093
19209,2922001,15247,1346,12.405,13.002
19210,2922001,15247,133290,1.065,1.87
19211,2922001,15247,142977,96.83,111.144
19212,2922001,15247,920241,97.778,102.762
19213,2922001,15247,138840,97.62,112.134
19214,2922001,15247,922508,96.658,111.133
19215,2922001,15247,142177,38.605,39.765
19216,2922001,15247,144550,116.684,122.749
19217,2922001,15247,138579,40.465,41.976
19218,2922001,15247,139927,39.261,40.04
19219,2922001,15247,920324,115.822,122.43
19220,2922001,15247,142811,97.347,102.41
19221,2922001,15247,142263,97.268,102.311
19222,2922001,15247,307,27.131,29.623
19223,2922001,15247,760,51.122,60.346
19224,2922001,15247,136524,47.795,49.665
19225,2922001,15247,136525,51.909,61.908
19226,2922001,15247,137380,116.849,123.178
19227,2922001,15247,921969,25.19,26.235
19228,2922001,15247,1007,116.638,122.694
19229,2922001,15247,920208,98.121,103.081
19230,2922001,15247,139814,51.978,53.779
19231,2922001,15247,1886,21.857,22.88
19232,2922001,15247,1078,20.487,21.747
19233,2922001,15247,141650,97.528,103.345
19234,2922001,15247,140975,41.399,43.01
19235,2922001,15247,142178,37.831,38.984
19236,2922001,15247,921561,19.562,20.042
19237,2922001,15247,143271,39.455,40.7
19238,2922001,15247,137667,88.867,90.827
19239,2922001,15247,137662,97.104,102.102
19240,2922001,15247,137663,39.696,40.645
19241,2922001,15247,136297,30.779,31.757
19242,2922001,15247,139709,53.657,55.572
19243,2922001,15247,1938,39.387,40.172
19244,2922001,15247,1805,22.525,23.408
19245,2922001,15247,992,97.588,103.532
19246,2922001,15247,921453,96.898,101.959
19247,2922001,15247,138343,96.932,102.036
19248,2922001,15247,139129,96.257,101.299
19249,2922001,15247,1173,41.248,43.131
19250,2922001,15249,138642,116.242,121.979
19251,2922001,15249,1080,20.719,21.945
19252,2922001,15249,138315,0.995,1.76
19253,2922001,15249,587,21.521,22.451
19254,2922001,15249,921607,21.192,22.066
19255,2922001,15249,135890,21.351,22.264
19256,2922001,15249,138089,1.569,2.2
19257,2922001,15249,140114,89.266,91.355
19258,2922001,15249,12632,99.466,115.357
19259,2922001,15249,920597,27.983,31.405
19260,2922001,15249,142817,1.175,2.024
19261,2922001,15249,920532,119.742,126.984
19262,2922001,15249,923922,116.36,122.32
19263,2922001,15249,352,40.222,41.261
19264,2922001,15249,924068,118.705,125.829
19265,2922001,15249,137731,3.622,6.908
19266,2922001,15249,920120,116.869,123.552
19267,2922001,15249,138643,116.444,122.485
19268,2922001,15249,920105,101.315,104.302
19269,2922001,15249,922636,9.089,12.1
19270,2922001,15249,142550,97.877,112.519
19271,2922001,15249,141004,31.101,31.988
19272,2922001,15249,923163,24.997,25.938
19273,2922001,15249,15020,0.338,0.77
19274,2922001,15249,15021,0.706,1.276
19275,2922001,15249,15026,22.048,23.738
19276,2922001,15249,144810,116.293,123.002
19277,2922001,15249,136088,1.214,2.156
19278,2922001,15249,136174,24.995,25.938
19279,2922001,15249,921615,89.838,92.191
19280,2922001,15249,920284,97.566,102.817
19281,2922001,15249,9,39.404,40.315
19282,2922001,15249,144284,42.629,44.77
19283,2922001,15249,144285,40.847,42.35
19284,2922001,15249,7572,40.711,42.229
19285,2922001,15249,586,41.588,42.526
19286,2922001,15249,137599,117.339,123.629
19287,2922001,15249,137634,1.587,2.915
19288,2922001,15249,138929,118.728,125.576
19289,2922001,15249,921090,116.339,123.156
19290,2922001,15249,142832,115.801,122.023
19291,2922001,15249,142873,114.905,120.329
19292,2922001,15249,139925,40.492,41.415
19293,2922001,15249,133537,39.93,40.953
19294,2922001,15249,141516,27.672,30.646
19295,2922001,15249,136885,21.557,22.484
19296,2922001,15249,10825,3.47,6.534
19297,2922001,15249,10564,120.174,127.622
19298,2922001,15249,320,95.057,100.32
19299,2922001,15249,143063,51.951,61.721
19300,2922001,15249,1619,40.558,41.58
19301,2922001,15249,7585,97.374,103.279
19302,2922001,15249,1973,40.233,41.162
19303,2922001,15249,742,21.496,22.517
19304,2922001,15249,740,21.559,22.605
19305,2922001,15249,7525,22.841,23.881
19306,2922001,15249,15202,22.393,24.266
19307,2922001,15249,15206,2.203,3.707
19308,2922001,15249,15209,26.472,27.907
19309,2922001,15249,15247,0.987,1.705
19310,2922001,15249,15249,0.0,0.0
19311,2922001,15249,15250,1.45,2.42
19312,2922001,15249,15251,1.591,2.794
19313,2922001,15249,15252,12.908,13.409
19314,2922001,15249,15253,0.773,1.463
19315,2922001,15249,15328,0.164,0.363
19316,2922001,15249,139007,0.944,2.134
19317,2922001,15249,1031,117.021,123.464
19318,2922001,15249,145260,116.304,123.035
19319,2922001,15249,922087,101.471,104.544
19320,2922001,15249,923817,51.122,52.921
19321,2922001,15249,1709,40.782,42.306
19322,2922001,15249,15189,27.457,30.063
19323,2922001,15249,921523,11.016,11.726
19324,2922001,15249,920497,26.811,28.644
19325,2922001,15249,920118,21.204,22.066
19326,2922001,15249,923033,23.278,25.564
19327,2922001,15249,142634,1.962,2.607
19328,2922001,15249,923731,21.157,22.022
19329,2922001,15249,360,21.836,22.77
19330,2922001,15249,990,2.352,4.554
19331,2922001,15249,140883,114.261,119.625
19332,2922001,15249,1487,25.061,26.092
19333,2922001,15249,136298,18.81,20.13
19334,2922001,15249,923132,52.585,54.406
19335,2922001,15249,131242,10.748,11.451
19336,2922001,15249,131246,24.284,25.179
19337,2922001,15249,139984,22.245,23.133
19338,2922001,15249,923634,91.256,93.61
19339,2922001,15249,1346,12.643,13.255
19340,2922001,15249,133290,0.093,0.198
19341,2922001,15249,142977,97.223,111.672
19342,2922001,15249,920241,98.17,103.29
19343,2922001,15249,138840,98.013,112.662
19344,2922001,15249,922508,97.051,111.661
19345,2922001,15249,142177,38.998,40.282
19346,2922001,15249,144550,117.077,123.277
19347,2922001,15249,138579,40.704,42.229
19348,2922001,15249,139927,39.653,40.568
19349,2922001,15249,920324,116.215,122.958
19350,2922001,15249,142811,97.74,102.927
19351,2922001,15249,142263,97.661,102.839
19352,2922001,15249,307,27.37,29.876
19353,2922001,15249,760,51.361,60.599
19354,2922001,15249,136524,48.033,49.907
19355,2922001,15249,136525,52.148,62.161
19356,2922001,15249,137380,117.242,123.706
19357,2922001,15249,921969,25.429,26.488
19358,2922001,15249,1007,117.031,123.222
19359,2922001,15249,920208,98.514,103.609
19360,2922001,15249,139814,52.216,54.032
19361,2922001,15249,1886,22.096,23.133
19362,2922001,15249,1078,20.726,22.0
19363,2922001,15249,141650,97.92,103.873
19364,2922001,15249,140975,41.637,43.263
19365,2922001,15249,142178,38.224,39.512
19366,2922001,15249,921561,19.955,20.559
19367,2922001,15249,143271,39.848,41.217
19368,2922001,15249,137667,89.26,91.355
19369,2922001,15249,137662,97.497,102.63
19370,2922001,15249,137663,40.089,41.162
19371,2922001,15249,136297,31.017,32.01
19372,2922001,15249,139709,53.896,55.825
19373,2922001,15249,1938,39.78,40.7
19374,2922001,15249,1805,22.764,23.661
19375,2922001,15249,992,97.981,104.049
19376,2922001,15249,921453,97.291,102.487
19377,2922001,15249,138343,97.325,102.564
19378,2922001,15249,139129,96.65,101.816
19379,2922001,15249,1173,41.487,43.384
19380,2922001,15250,138642,118.004,122.089
19381,2922001,15250,1080,19.763,20.944
19382,2922001,15250,138315,0.584,1.287
19383,2922001,15250,587,20.566,21.45
19384,2922001,15250,921607,20.237,21.065
19385,2922001,15250,135890,20.395,21.274
19386,2922001,15250,138089,0.957,2.09
19387,2922001,15250,140114,88.058,90.453
19388,2922001,15250,12632,98.257,114.444
19389,2922001,15250,920597,27.027,30.404
19390,2922001,15250,142817,1.477,2.849
19391,2922001,15250,920532,121.504,127.094
19392,2922001,15250,923922,118.122,122.43
19393,2922001,15250,352,39.266,40.271
19394,2922001,15250,924068,120.467,125.939
19395,2922001,15250,137731,5.384,7.018
19396,2922001,15250,920120,118.63,123.662
19397,2922001,15250,138643,118.206,122.595
19398,2922001,15250,920105,100.36,103.301
19399,2922001,15250,922636,10.85,12.21
19400,2922001,15250,142550,96.669,111.606
19401,2922001,15250,141004,30.146,30.998
19402,2922001,15250,923163,24.041,24.948
19403,2922001,15250,15020,1.722,2.695
19404,2922001,15250,15021,1.144,1.683
19405,2922001,15250,15026,21.092,22.748
19406,2922001,15250,144810,118.054,123.112
19407,2922001,15250,136088,1.516,2.981
19408,2922001,15250,136174,24.04,24.937
19409,2922001,15250,921615,88.629,91.278
19410,2922001,15250,920284,96.357,101.904
19411,2922001,15250,9,38.196,39.402
19412,2922001,15250,144284,41.42,43.857
19413,2922001,15250,144285,39.638,41.437
19414,2922001,15250,7572,39.755,41.239
19415,2922001,15250,586,40.379,41.624
19416,2922001,15250,137599,119.1,123.739
19417,2922001,15250,137634,1.571,3.487
19418,2922001,15250,138929,120.489,125.686
19419,2922001,15250,921090,118.1,123.266
19420,2922001,15250,142832,117.562,122.133
19421,2922001,15250,142873,116.666,120.439
19422,2922001,15250,139925,39.284,40.513
19423,2922001,15250,133537,38.974,39.952
19424,2922001,15250,141516,26.717,29.645
19425,2922001,15250,136885,20.602,21.483
19426,2922001,15250,10825,5.232,6.644
19427,2922001,15250,10564,121.935,127.732
19428,2922001,15250,320,93.849,99.407
19429,2922001,15250,143063,50.995,60.72
19430,2922001,15250,1619,39.349,40.667
19431,2922001,15250,7585,96.165,102.366
19432,2922001,15250,1973,39.024,40.26
19433,2922001,15250,742,20.541,21.516
19434,2922001,15250,740,20.603,21.604
19435,2922001,15250,7525,21.885,22.88
19436,2922001,15250,15202,21.438,23.265
19437,2922001,15250,15206,0.826,1.782
19438,2922001,15250,15209,25.516,26.906
19439,2922001,15250,15247,0.845,1.859
19440,2922001,15250,15249,1.609,2.42
19441,2922001,15250,15250,0.0,0.0
19442,2922001,15250,15251,1.783,3.597
19443,2922001,15250,15252,11.7,12.496
19444,2922001,15250,15253,2.239,3.564
19445,2922001,15250,15328,1.548,2.288
19446,2922001,15250,139007,1.538,3.058
19447,2922001,15250,1031,118.783,123.574
19448,2922001,15250,145260,118.065,123.145
19449,2922001,15250,922087,100.515,103.543
19450,2922001,15250,923817,50.166,51.92
19451,2922001,15250,1709,39.826,41.305
19452,2922001,15250,15189,26.501,29.062
19453,2922001,15250,921523,10.061,10.725
19454,2922001,15250,920497,25.856,27.643
19455,2922001,15250,920118,20.249,21.076
19456,2922001,15250,923033,22.322,24.574
19457,2922001,15250,142634,0.439,0.968
19458,2922001,15250,923731,20.202,21.032
19459,2922001,15250,360,20.881,21.78
19460,2922001,15250,990,2.654,5.379
19461,2922001,15250,140883,116.023,119.735
19462,2922001,15250,1487,24.106,25.102
19463,2922001,15250,136298,17.855,19.129
19464,2922001,15250,923132,51.63,53.405
19465,2922001,15250,131242,9.793,10.461
19466,2922001,15250,131246,23.328,24.189
19467,2922001,15250,139984,21.29,22.132
19468,2922001,15250,923634,90.047,92.708
19469,2922001,15250,1346,11.688,12.254
19470,2922001,15250,133290,1.692,2.607
19471,2922001,15250,142977,96.015,110.759
19472,2922001,15250,920241,99.932,103.4
19473,2922001,15250,138840,96.804,111.749
19474,2922001,15250,922508,95.842,110.748
19475,2922001,15250,142177,37.789,39.369
19476,2922001,15250,144550,118.838,123.387
19477,2922001,15250,138579,39.749,41.228
19478,2922001,15250,139927,38.445,39.655
19479,2922001,15250,920324,117.976,123.068
19480,2922001,15250,142811,99.501,103.037
19481,2922001,15250,142263,99.422,102.949
19482,2922001,15250,307,26.414,28.875
19483,2922001,15250,760,50.406,59.609
19484,2922001,15250,136524,47.078,48.917
19485,2922001,15250,136525,51.193,61.16
19486,2922001,15250,137380,119.003,123.816
19487,2922001,15250,921969,24.473,25.498
19488,2922001,15250,1007,118.792,123.332
19489,2922001,15250,920208,97.305,102.696
19490,2922001,15250,139814,51.261,53.031
19491,2922001,15250,1886,21.141,22.132
19492,2922001,15250,1078,19.77,21.01
19493,2922001,15250,141650,96.712,102.96
19494,2922001,15250,140975,40.682,42.262
19495,2922001,15250,142178,37.015,38.599
19496,2922001,15250,921561,18.746,19.657
19497,2922001,15250,143271,38.639,40.315
19498,2922001,15250,137667,88.051,90.442
19499,2922001,15250,137662,96.288,101.717
19500,2922001,15250,137663,38.88,40.26
19501,2922001,15250,136297,30.062,31.02
19502,2922001,15250,139709,52.941,54.824
19503,2922001,15250,1938,38.571,39.787
19504,2922001,15250,1805,21.809,22.671
19505,2922001,15250,992,96.772,103.147
19506,2922001,15250,921453,96.082,101.574
19507,2922001,15250,138343,96.116,101.651
19508,2922001,15250,139129,95.441,100.914
19509,2922001,15250,1173,40.532,42.383
19510,2922001,15251,138642,117.225,123.959
19511,2922001,15251,1080,20.895,23.1
19512,2922001,15251,138315,1.518,3.267
19513,2922001,15251,587,21.697,23.606
19514,2922001,15251,921607,21.368,23.232
19515,2922001,15251,135890,21.526,23.43
19516,2922001,15251,138089,2.552,4.18
19517,2922001,15251,140114,90.249,93.346
19518,2922001,15251,12632,100.449,117.337
19519,2922001,15251,920597,28.158,32.56
19520,2922001,15251,142817,2.158,4.004
19521,2922001,15251,920532,120.725,128.964
19522,2922001,15251,923922,117.343,124.3
19523,2922001,15251,352,40.397,42.427
19524,2922001,15251,924068,119.688,127.809
19525,2922001,15251,137731,4.605,8.888
19526,2922001,15251,920120,117.852,125.532
19527,2922001,15251,138643,117.427,124.465
19528,2922001,15251,920105,101.491,105.457
19529,2922001,15251,922636,10.071,14.08
19530,2922001,15251,142550,98.86,114.499
19531,2922001,15251,141004,31.277,33.154
19532,2922001,15251,923163,25.173,27.104
19533,2922001,15251,15020,1.147,2.64
19534,2922001,15251,15021,1.228,2.783
19535,2922001,15251,15026,22.224,24.904
19536,2922001,15251,144810,117.276,124.982
19537,2922001,15251,136088,2.197,4.136
19538,2922001,15251,136174,25.171,27.093
19539,2922001,15251,921615,90.821,94.171
19540,2922001,15251,920284,98.549,104.797
19541,2922001,15251,9,40.387,42.295
19542,2922001,15251,144284,43.611,46.75
19543,2922001,15251,144285,41.829,44.33
19544,2922001,15251,7572,40.887,43.395
19545,2922001,15251,586,42.57,44.506
19546,2922001,15251,137599,118.322,125.609
19547,2922001,15251,137634,2.569,4.895
19548,2922001,15251,138929,119.71,127.556
19549,2922001,15251,921090,117.321,125.136
19550,2922001,15251,142832,116.783,124.003
19551,2922001,15251,142873,115.888,122.309
19552,2922001,15251,139925,41.475,43.395
19553,2922001,15251,133537,40.105,42.119
19554,2922001,15251,141516,27.848,31.812
19555,2922001,15251,136885,21.733,23.639
19556,2922001,15251,10825,4.453,8.514
19557,2922001,15251,10564,121.156,129.602
19558,2922001,15251,320,96.04,102.3
19559,2922001,15251,143063,52.127,62.876
19560,2922001,15251,1619,41.54,43.56
19561,2922001,15251,7585,98.357,105.259
19562,2922001,15251,1973,41.216,43.142
19563,2922001,15251,742,21.672,23.672
19564,2922001,15251,740,21.735,23.771
19565,2922001,15251,7525,23.017,25.036
19566,2922001,15251,15202,22.569,25.421
19567,2922001,15251,15206,2.379,4.862
19568,2922001,15251,15209,26.648,29.062
19569,2922001,15251,15247,1.444,3.267
19570,2922001,15251,15249,1.565,2.97
19571,2922001,15251,15250,1.626,3.575
19572,2922001,15251,15251,0.0,0.0
19573,2922001,15251,15252,13.891,15.389
19574,2922001,15251,15253,1.232,2.244
19575,2922001,15251,15328,1.293,2.926
19576,2922001,15251,139007,2.22,4.213
19577,2922001,15251,1031,118.004,125.444
19578,2922001,15251,145260,117.287,125.015
19579,2922001,15251,922087,101.646,105.699
19580,2922001,15251,923817,51.298,54.087
19581,2922001,15251,1709,40.957,43.461
19582,2922001,15251,15189,27.632,31.229
19583,2922001,15251,921523,11.192,12.892
19584,2922001,15251,920497,26.987,29.81
19585,2922001,15251,920118,21.38,23.232
19586,2922001,15251,923033,23.454,26.73
19587,2922001,15251,142634,1.888,4.158
19588,2922001,15251,923731,21.333,23.188
19589,2922001,15251,360,22.012,23.936
19590,2922001,15251,990,3.335,6.534
19591,2922001,15251,140883,115.244,121.605
19592,2922001,15251,1487,25.237,27.258
19593,2922001,15251,136298,18.986,21.285
19594,2922001,15251,923132,52.761,55.572
19595,2922001,15251,131242,10.924,12.617
19596,2922001,15251,131246,24.459,26.345
19597,2922001,15251,139984,22.421,24.288
19598,2922001,15251,923634,92.238,95.601
19599,2922001,15251,1346,12.819,14.421
19600,2922001,15251,133290,1.657,3.179
19601,2922001,15251,142977,98.206,113.652
19602,2922001,15251,920241,99.153,105.27
19603,2922001,15251,138840,98.996,114.642
19604,2922001,15251,922508,98.034,113.641
19605,2922001,15251,142177,39.981,42.262
19606,2922001,15251,144550,118.059,125.257
19607,2922001,15251,138579,40.88,43.384
19608,2922001,15251,139927,40.636,42.548
19609,2922001,15251,920324,117.198,124.938
19610,2922001,15251,142811,98.723,104.907
19611,2922001,15251,142263,98.644,104.819
19612,2922001,15251,307,27.546,31.031
19613,2922001,15251,760,51.537,61.765
19614,2922001,15251,136524,48.209,51.073
19615,2922001,15251,136525,52.324,63.327
19616,2922001,15251,137380,118.224,125.686
19617,2922001,15251,921969,25.605,27.654
19618,2922001,15251,1007,118.013,125.202
19619,2922001,15251,920208,99.497,105.589
19620,2922001,15251,139814,52.392,55.198
19621,2922001,15251,1886,22.272,24.288
19622,2922001,15251,1078,20.902,23.166
19623,2922001,15251,141650,98.903,105.853
19624,2922001,15251,140975,41.813,44.418
19625,2922001,15251,142178,39.207,41.492
19626,2922001,15251,921561,20.938,22.539
19627,2922001,15251,143271,40.83,43.197
19628,2922001,15251,137667,90.243,93.335
19629,2922001,15251,137662,98.479,104.61
19630,2922001,15251,137663,41.072,43.142
19631,2922001,15251,136297,31.193,33.176
19632,2922001,15251,139709,54.072,56.991
19633,2922001,15251,1938,40.763,42.68
